"Note"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	84	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	405	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other heart diseases (I26-I51)"	"GR113-064"	886	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Heart failure (I50)"	"GR113-067"	361	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	521	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	112	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	524	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	78	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	17	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	117	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Pneumonia (J12-J18)"	"GR113-078"	115	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	385	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Emphysema (J43)"	"GR113-084"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Asthma (J45-J46)"	"GR113-085"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	347	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	80	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	124	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	88	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Alcoholic liver disease (K70)"	"GR113-094"	38	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	50	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	13	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	233	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Renal failure (N17-N19)"	"GR113-100"	230	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	36	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	95	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"All other diseases (Residual) "	"GR113-111"	1105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	586	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	127	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	123	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	459	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Falls (W00-W19)"	"GR113-118"	105	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	285	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	47	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	129	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	81	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	128	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	101	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	27	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	"#COVID-19 (U07.1)"	"GR113-137"	44	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	23	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Septicemia (A40-A41)"	"GR113-010"	145	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	69	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	1928	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	26	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	49	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	181	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	74	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	150	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	473	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant melanoma of skin (C43)"	"GR113-028"	25	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of breast (C50)"	"GR113-029"	124	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	34	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	106	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	46	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	43	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	48	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	171	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Leukemia (C91-C95)"	"GR113-040"	78	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	28	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	277	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	62	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Anemias (D50-D64)"	"GR113-045"	16	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	236	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	63	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Malnutrition (E40-E46)"	"GR113-048"	63	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Parkinson disease (G20-G21)"	"GR113-051"	128	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Alzheimer disease (G30)"	"GR113-052"	303	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	2796	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	2050	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Hypertensive heart disease (I11)"	"GR113-056"	161	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	52	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	867	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	296	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	561	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	84	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	477	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other heart diseases (I26-I51)"	"GR113-064"	962	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Heart failure (I50)"	"GR113-067"	400	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	554	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	126	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	546	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	67	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	30	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	37	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	11	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	116	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Pneumonia (J12-J18)"	"GR113-078"	113	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	346	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Emphysema (J43)"	"GR113-084"	18	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Asthma (J45-J46)"	"GR113-085"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	314	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	65	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	133	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Peptic ulcer (K25-K28)"	"GR113-090"	15	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Hernia (K40-K46)"	"GR113-092"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Alcoholic liver disease (K70)"	"GR113-094"	60	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	75	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	14	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	199	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Renal failure (N17-N19)"	"GR113-100"	197	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	35	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	24	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	116	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"All other diseases (Residual) "	"GR113-111"	1077	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	605	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	145	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	135	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	10	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	460	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Falls (W00-W19)"	"GR113-118"	127	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	19	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	244	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	61	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	140	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	65	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	75	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	108	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	87	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	21	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	12	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	11	Not Applicable	Not Applicable
