"Notes"	"Residence State"	"Residence State Code"	"UCD - ICD Chapter"	"UCD - ICD Chapter Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Diseases of the nervous system"	"G00-G98"	"Sep., 2024 (provisional)"	"2024/09"	279	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the nervous system"	"G00-G98"	"Oct., 2024 (provisional)"	"2024/10"	303	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the nervous system"	"G00-G98"	"Nov., 2024 (provisional and partial)"	"2024/11"	17	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2020"	"2020/01"	1528	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2020"	"2020/02"	1307	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2020"	"2020/03"	1424	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2020"	"2020/04"	1569	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"May, 2020"	"2020/05"	1463	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2020"	"2020/06"	1324	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2020"	"2020/07"	1315	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2020"	"2020/08"	1361	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2020"	"2020/09"	1359	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2020"	"2020/10"	1444	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2020"	"2020/11"	1488	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2020"	"2020/12"	1572	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2021"	"2021/01"	1559	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2021"	"2021/02"	1430	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2021"	"2021/03"	1475	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2021"	"2021/04"	1392	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"May, 2021"	"2021/05"	1382	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2021"	"2021/06"	1231	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2021"	"2021/07"	1254	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2021"	"2021/08"	1311	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2021"	"2021/09"	1367	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2021"	"2021/10"	1428	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2021"	"2021/11"	1405	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2021"	"2021/12"	1605	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2022"	"2022/01"	1744	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2022"	"2022/02"	1379	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2022"	"2022/03"	1433	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2022"	"2022/04"	1293	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"May, 2022"	"2022/05"	1355	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2022"	"2022/06"	1318	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2022"	"2022/07"	1344	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2022"	"2022/08"	1316	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2022"	"2022/09"	1252	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2022"	"2022/10"	1383	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2022"	"2022/11"	1422	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2022"	"2022/12"	1493	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2023 (provisional)"	"2023/01"	1508	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2023 (provisional)"	"2023/02"	1266	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2023 (provisional)"	"2023/03"	1435	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2023 (provisional)"	"2023/04"	1287	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"May, 2023 (provisional)"	"2023/05"	1213	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2023 (provisional)"	"2023/06"	1270	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2023 (provisional)"	"2023/07"	1274	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2023 (provisional)"	"2023/08"	1324	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2023 (provisional)"	"2023/09"	1267	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2023 (provisional)"	"2023/10"	1322	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2023 (provisional)"	"2023/11"	1387	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Dec., 2023 (provisional)"	"2023/12"	1564	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jan., 2024 (provisional)"	"2024/01"	1611	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Feb., 2024 (provisional)"	"2024/02"	1323	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Mar., 2024 (provisional)"	"2024/03"	1359	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Apr., 2024 (provisional)"	"2024/04"	1312	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"May, 2024 (provisional)"	"2024/05"	1329	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jun., 2024 (provisional)"	"2024/06"	1299	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Jul., 2024 (provisional)"	"2024/07"	1213	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Aug., 2024 (provisional)"	"2024/08"	1315	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Sep., 2024 (provisional)"	"2024/09"	1201	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Oct., 2024 (provisional)"	"2024/10"	1149	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the circulatory system"	"I00-I99"	"Nov., 2024 (provisional and partial)"	"2024/11"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2020"	"2020/01"	387	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2020"	"2020/02"	392	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2020"	"2020/03"	458	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2020"	"2020/04"	422	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"May, 2020"	"2020/05"	333	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2020"	"2020/06"	269	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2020"	"2020/07"	277	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2020"	"2020/08"	280	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2020"	"2020/09"	258	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2020"	"2020/10"	267	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2020"	"2020/11"	276	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Dec., 2020"	"2020/12"	318	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2021"	"2021/01"	325	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2021"	"2021/02"	248	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2021"	"2021/03"	280	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2021"	"2021/04"	296	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"May, 2021"	"2021/05"	287	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2021"	"2021/06"	264	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2021"	"2021/07"	274	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2021"	"2021/08"	302	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2021"	"2021/09"	288	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2021"	"2021/10"	284	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2021"	"2021/11"	291	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Dec., 2021"	"2021/12"	339	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2022"	"2022/01"	352	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2022"	"2022/02"	261	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2022"	"2022/03"	297	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2022"	"2022/04"	305	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"May, 2022"	"2022/05"	323	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2022"	"2022/06"	264	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2022"	"2022/07"	271	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2022"	"2022/08"	282	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2022"	"2022/09"	237	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2022"	"2022/10"	334	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2022"	"2022/11"	347	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Dec., 2022"	"2022/12"	391	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2023 (provisional)"	"2023/01"	364	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2023 (provisional)"	"2023/02"	329	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2023 (provisional)"	"2023/03"	328	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2023 (provisional)"	"2023/04"	297	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"May, 2023 (provisional)"	"2023/05"	289	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2023 (provisional)"	"2023/06"	268	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2023 (provisional)"	"2023/07"	271	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2023 (provisional)"	"2023/08"	258	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2023 (provisional)"	"2023/09"	270	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2023 (provisional)"	"2023/10"	294	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2023 (provisional)"	"2023/11"	324	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Dec., 2023 (provisional)"	"2023/12"	383	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jan., 2024 (provisional)"	"2024/01"	383	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Feb., 2024 (provisional)"	"2024/02"	340	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Mar., 2024 (provisional)"	"2024/03"	322	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Apr., 2024 (provisional)"	"2024/04"	324	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"May, 2024 (provisional)"	"2024/05"	317	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jun., 2024 (provisional)"	"2024/06"	303	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Jul., 2024 (provisional)"	"2024/07"	259	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Aug., 2024 (provisional)"	"2024/08"	274	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Sep., 2024 (provisional)"	"2024/09"	229	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Oct., 2024 (provisional)"	"2024/10"	263	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the respiratory system"	"J00-J98"	"Nov., 2024 (provisional and partial)"	"2024/11"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jan., 2020"	"2020/01"	169	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Feb., 2020"	"2020/02"	131	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Mar., 2020"	"2020/03"	193	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Apr., 2020"	"2020/04"	176	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"May, 2020"	"2020/05"	154	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jun., 2020"	"2020/06"	150	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jul., 2020"	"2020/07"	184	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Aug., 2020"	"2020/08"	146	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Sep., 2020"	"2020/09"	147	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Oct., 2020"	"2020/10"	160	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Nov., 2020"	"2020/11"	180	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Dec., 2020"	"2020/12"	177	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jan., 2021"	"2021/01"	157	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Feb., 2021"	"2021/02"	163	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Mar., 2021"	"2021/03"	190	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Apr., 2021"	"2021/04"	181	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"May, 2021"	"2021/05"	154	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jun., 2021"	"2021/06"	160	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jul., 2021"	"2021/07"	175	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Aug., 2021"	"2021/08"	183	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Sep., 2021"	"2021/09"	178	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Oct., 2021"	"2021/10"	186	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Nov., 2021"	"2021/11"	178	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Dec., 2021"	"2021/12"	166	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jan., 2022"	"2022/01"	189	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Feb., 2022"	"2022/02"	143	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Mar., 2022"	"2022/03"	178	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Apr., 2022"	"2022/04"	165	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"May, 2022"	"2022/05"	150	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jun., 2022"	"2022/06"	153	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Jul., 2022"	"2022/07"	160	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Aug., 2022"	"2022/08"	202	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Sep., 2022"	"2022/09"	163	Not Applicable	Not Applicable
	"Maryland"	"24"	"Diseases of the digestive system"	"K00-K92"	"Oct., 2022"	"2022/10"	173	Not Applicable	Not Applicable
