"Notes"	"Residence State"	"Residence State Code"	"Month"	"Month Code"	"UCD - Injury Intent"	"UCD - Injury Intent Code"	Deaths	Population	Crude Rate
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	"Unintentional"	"1"	255	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	"Suicide"	"2"	68	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	"Homicide"	"3"	60	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	"Undetermined "	"4"	141	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	"Non-Injury, no intent classified"	"9"	3598	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	"Unintentional"	"1"	271	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	"Homicide"	"3"	68	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	"Undetermined "	"4"	152	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	"Non-Injury, no intent classified"	"9"	3689	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	"Unintentional"	"1"	268	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	"Suicide"	"2"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	"Homicide"	"3"	50	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	"Undetermined "	"4"	112	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	"Non-Injury, no intent classified"	"9"	3961	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	"Unintentional"	"1"	251	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	"Homicide"	"3"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	"Undetermined "	"4"	123	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	"Non-Injury, no intent classified"	"9"	4278	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	"Unintentional"	"1"	284	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	"Suicide"	"2"	54	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	"Homicide"	"3"	62	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	"Undetermined "	"4"	135	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	"Non-Injury, no intent classified"	"9"	4454	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	"Unintentional"	"1"	270	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	"Homicide"	"3"	55	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	"Undetermined "	"4"	111	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	"Non-Injury, no intent classified"	"9"	4248	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	"Unintentional"	"1"	263	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	"Suicide"	"2"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	"Homicide"	"3"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	"Undetermined "	"4"	129	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	"Non-Injury, no intent classified"	"9"	4990	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	"Unintentional"	"1"	298	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	"Suicide"	"2"	49	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	"Homicide"	"3"	68	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	"Undetermined "	"4"	122	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	"Non-Injury, no intent classified"	"9"	6217	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	"Unintentional"	"1"	265	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	"Suicide"	"2"	47	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	"Homicide"	"3"	41	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	"Undetermined "	"4"	98	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	"Non-Injury, no intent classified"	"9"	4200	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	"Unintentional"	"1"	275	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	"Homicide"	"3"	64	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	"Undetermined "	"4"	114	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	"Non-Injury, no intent classified"	"9"	4139	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	"Unintentional"	"1"	249	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	"Suicide"	"2"	55	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	"Homicide"	"3"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	"Undetermined "	"4"	106	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	"Non-Injury, no intent classified"	"9"	3800	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	"Unintentional"	"1"	213	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	"Suicide"	"2"	49	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	"Homicide"	"3"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	"Undetermined "	"4"	120	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	"Non-Injury, no intent classified"	"9"	3946	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	"Unintentional"	"1"	265	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	"Suicide"	"2"	60	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	"Homicide"	"3"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	"Undetermined "	"4"	87	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	"Non-Injury, no intent classified"	"9"	3793	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	"Unintentional"	"1"	252	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	"Suicide"	"2"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	"Homicide"	"3"	58	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	"Undetermined "	"4"	95	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	"Non-Injury, no intent classified"	"9"	3877	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	"Unintentional"	"1"	285	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	"Suicide"	"2"	35	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	"Homicide"	"3"	67	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	"Undetermined "	"4"	96	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	"Non-Injury, no intent classified"	"9"	3916	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	"Unintentional"	"1"	274	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	"Suicide"	"2"	59	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	"Homicide"	"3"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	"Undetermined "	"4"	90	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	"Non-Injury, no intent classified"	"9"	3799	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	"Unintentional"	"1"	289	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	"Suicide"	"2"	50	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	"Homicide"	"3"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	"Undetermined "	"4"	98	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	"Non-Injury, no intent classified"	"9"	4156	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	"Unintentional"	"1"	327	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	"Suicide"	"2"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	"Homicide"	"3"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	"Undetermined "	"4"	91	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	"Non-Injury, no intent classified"	"9"	4299	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	"Unintentional"	"1"	349	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	"Homicide"	"3"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	"Undetermined "	"4"	93	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	"Non-Injury, no intent classified"	"9"	4494	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	"Unintentional"	"1"	296	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	"Suicide"	"2"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	"Homicide"	"3"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	"Undetermined "	"4"	76	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	"Non-Injury, no intent classified"	"9"	4524	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	"Unintentional"	"1"	264	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	"Suicide"	"2"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	"Homicide"	"3"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	"Undetermined "	"4"	92	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	"Non-Injury, no intent classified"	"9"	3876	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	"Unintentional"	"1"	302	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	"Suicide"	"2"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	"Homicide"	"3"	43	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	"Undetermined "	"4"	97	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	"Non-Injury, no intent classified"	"9"	4110	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	"Unintentional"	"1"	291	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	"Suicide"	"2"	32	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	"Homicide"	"3"	47	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	"Undetermined "	"4"	89	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	"Non-Injury, no intent classified"	"9"	3711	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	"Unintentional"	"1"	315	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	"Suicide"	"2"	58	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	"Homicide"	"3"	63	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	"Undetermined "	"4"	79	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	"Non-Injury, no intent classified"	"9"	3770	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	"Unintentional"	"1"	296	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	"Suicide"	"2"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	"Homicide"	"3"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	"Undetermined "	"4"	95	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	"Non-Injury, no intent classified"	"9"	3556	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	"Unintentional"	"1"	303	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	"Suicide"	"2"	59	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	"Homicide"	"3"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	"Undetermined "	"4"	91	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	"Non-Injury, no intent classified"	"9"	3611	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	"Unintentional"	"1"	326	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	"Suicide"	"2"	48	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	"Homicide"	"3"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	"Undetermined "	"4"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	"Non-Injury, no intent classified"	"9"	3915	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	"Unintentional"	"1"	306	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	"Suicide"	"2"	38	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	"Homicide"	"3"	56	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	"Undetermined "	"4"	55	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	"Non-Injury, no intent classified"	"9"	3799	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	"Unintentional"	"1"	331	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	"Suicide"	"2"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	"Homicide"	"3"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	"Undetermined "	"4"	80	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	"Non-Injury, no intent classified"	"9"	4160	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	"Unintentional"	"1"	314	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	"Suicide"	"2"	57	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	"Homicide"	"3"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	"Undetermined "	"4"	62	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	"Non-Injury, no intent classified"	"9"	4055	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	"Unintentional"	"1"	313	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	"Suicide"	"2"	64	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	"Homicide"	"3"	38	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	"Undetermined "	"4"	80	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	"Non-Injury, no intent classified"	"9"	4542	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2024 (provisional)"	"2024/01"	"Unintentional"	"1"	302	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2024 (provisional)"	"2024/01"	"Suicide"	"2"	62	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2024 (provisional)"	"2024/01"	"Homicide"	"3"	42	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2024 (provisional)"	"2024/01"	"Undetermined "	"4"	74	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2024 (provisional)"	"2024/01"	"Non-Injury, no intent classified"	"9"	4697	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2024 (provisional)"	"2024/02"	"Unintentional"	"1"	263	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2024 (provisional)"	"2024/02"	"Suicide"	"2"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2024 (provisional)"	"2024/02"	"Homicide"	"3"	36	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2024 (provisional)"	"2024/02"	"Undetermined "	"4"	61	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2024 (provisional)"	"2024/02"	"Non-Injury, no intent classified"	"9"	4039	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2024 (provisional)"	"2024/03"	"Unintentional"	"1"	273	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2024 (provisional)"	"2024/03"	"Suicide"	"2"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2024 (provisional)"	"2024/03"	"Homicide"	"3"	40	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2024 (provisional)"	"2024/03"	"Undetermined "	"4"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2024 (provisional)"	"2024/03"	"Non-Injury, no intent classified"	"9"	4127	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2024 (provisional)"	"2024/04"	"Unintentional"	"1"	275	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2024 (provisional)"	"2024/04"	"Suicide"	"2"	65	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2024 (provisional)"	"2024/04"	"Homicide"	"3"	34	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2024 (provisional)"	"2024/04"	"Undetermined "	"4"	53	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2024 (provisional)"	"2024/04"	"Non-Injury, no intent classified"	"9"	3965	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2024 (provisional)"	"2024/05"	"Unintentional"	"1"	84	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2024 (provisional)"	"2024/05"	"Suicide"	"2"	20	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2024 (provisional)"	"2024/05"	"Homicide"	"3"	12	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2024 (provisional)"	"2024/05"	"Undetermined "	"4"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2024 (provisional)"	"2024/05"	"Non-Injury, no intent classified"	"9"	4150	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2024 (provisional)"	"2024/06"	"Non-Injury, no intent classified"	"9"	4247	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2024 (provisional)"	"2024/07"	"Non-Injury, no intent classified"	"9"	4141	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2024 (provisional)"	"2024/08"	"Non-Injury, no intent classified"	"9"	4363	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2024 (provisional)"	"2024/09"	"Non-Injury, no intent classified"	"9"	4071	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2024 (provisional)"	"2024/10"	"Non-Injury, no intent classified"	"9"	3797	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2024 (provisional and partial)"	"2024/11"	"Non-Injury, no intent classified"	"9"	134	Not Applicable	Not Applicable
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Residence States: Hawaii (15); Idaho (16); Illinois (17); Indiana (18); Iowa (19); Kansas (20); Kentucky (21); Louisiana (22);"
"Maine (23); Maryland (24)"
"Year/Month: 2020; 2021; 2022; 2023 (provisional); 2024 (provisional and partial)"
"Group By: Residence State; Month; UCD - Injury Intent"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: Nov 15, 2024 2:32:54 AM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2022,"
"and from provisional data for years 2023-2024, as compiled from data provided by the 57 vital statistics jurisdictions through"
"the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on Nov 15, 2024 2:32:54"
"AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. Population and rates are labeled 'Not Applicable' when location of Death's Occurrence, Autopsy, Place of Death, Weekday or"
"Month are grouped by or limited, due to lack of a valid population. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#NotApplicableRates."
"2. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Assurance of Confidentiality."
"3. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Unreliable."
"4. Deaths related to external causes of injury or sudden death: The provisional number of deaths and related statistics for"
"external causes of injury (ICD-10 codes V01-Y89), sudden deaths (ICD-10 codes R95 and R96), or drug poisoning (ICD-10 codes"
"T36-T50), are not shown for the most recent 24 weeks prior to the final data in the provisional data, due to a 6-month lag to"
"account for delays in death certificate completion. <i>These deaths are included in the ""all causes"" statistics and the cause"
