"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Mar., 2022"	"2022/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	39	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2022"	"2022/03"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2022"	"2022/03"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2022"	"2022/03"	"#COVID-19 (U07.1)"	"GR113-137"	66	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Septicemia (A40-A41)"	"GR113-010"	19	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	464	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	60	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Alzheimer disease (G30)"	"GR113-052"	117	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	488	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	123	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	98	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	42	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	23	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#COVID-19 (U07.1)"	"GR113-137"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Septicemia (A40-A41)"	"GR113-010"	17	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	446	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	83	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Alzheimer disease (G30)"	"GR113-052"	124	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	564	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	120	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	42	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	99	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	45	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#COVID-19 (U07.1)"	"GR113-137"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Septicemia (A40-A41)"	"GR113-010"	22	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	445	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	74	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Alzheimer disease (G30)"	"GR113-052"	113	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	557	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	126	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	99	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	43	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#COVID-19 (U07.1)"	"GR113-137"	80	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Septicemia (A40-A41)"	"GR113-010"	24	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	517	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	60	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Alzheimer disease (G30)"	"GR113-052"	129	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	492	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	144	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	26	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	114	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	47	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	21	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#COVID-19 (U07.1)"	"GR113-137"	88	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Septicemia (A40-A41)"	"GR113-010"	20	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	501	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	62	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Alzheimer disease (G30)"	"GR113-052"	121	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	513	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	139	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	120	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#COVID-19 (U07.1)"	"GR113-137"	81	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Septicemia (A40-A41)"	"GR113-010"	20	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	471	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Alzheimer disease (G30)"	"GR113-052"	108	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	496	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	124	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	27	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	97	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	38	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#COVID-19 (U07.1)"	"GR113-137"	49	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Septicemia (A40-A41)"	"GR113-010"	23	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	451	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	68	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Alzheimer disease (G30)"	"GR113-052"	125	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	525	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	146	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	28	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	123	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	33	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#COVID-19 (U07.1)"	"GR113-137"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Septicemia (A40-A41)"	"GR113-010"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	490	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	70	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Alzheimer disease (G30)"	"GR113-052"	115	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	534	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	156	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	115	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	40	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	44	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#COVID-19 (U07.1)"	"GR113-137"	49	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Septicemia (A40-A41)"	"GR113-010"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	499	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	65	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Alzheimer disease (G30)"	"GR113-052"	134	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	562	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	138	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	96	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	137	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	44	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	37	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#COVID-19 (U07.1)"	"GR113-137"	50	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Septicemia (A40-A41)"	"GR113-010"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	526	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	64	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Alzheimer disease (G30)"	"GR113-052"	119	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	541	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	154	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	62	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	113	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	46	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	31	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	23	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#COVID-19 (U07.1)"	"GR113-137"	49	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Septicemia (A40-A41)"	"GR113-010"	29	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	439	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	67	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Alzheimer disease (G30)"	"GR113-052"	90	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	490	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	127	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	42	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	98	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	35	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	32	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	12	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#COVID-19 (U07.1)"	"GR113-137"	30	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Septicemia (A40-A41)"	"GR113-010"	25	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	521	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	71	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Alzheimer disease (G30)"	"GR113-052"	107	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	575	Not Applicable	Not Applicable
