"Notes"	"Residence Census Region"	"Residence Census Region Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1760	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Alzheimer disease (G30)"	"GR113-052"	2443	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10895	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2855	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	676	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2229	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	663	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	757	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	407	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Apr., 2022"	"2022/04"	"#COVID-19 (U07.1)"	"GR113-137"	706	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Septicemia (A40-A41)"	"GR113-010"	403	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10573	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1794	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Alzheimer disease (G30)"	"GR113-052"	2658	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11032	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2850	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	735	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2389	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	703	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	722	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	424	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"May, 2022"	"2022/05"	"#COVID-19 (U07.1)"	"GR113-137"	900	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Septicemia (A40-A41)"	"GR113-010"	399	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10241	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1761	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Alzheimer disease (G30)"	"GR113-052"	2539	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10830	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2816	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	669	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2186	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	599	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	685	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	429	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jun., 2022"	"2022/06"	"#COVID-19 (U07.1)"	"GR113-137"	1481	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Septicemia (A40-A41)"	"GR113-010"	415	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10736	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1821	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Alzheimer disease (G30)"	"GR113-052"	2595	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11189	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2921	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	627	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2161	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	646	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	757	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	414	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jul., 2022"	"2022/07"	"#COVID-19 (U07.1)"	"GR113-137"	2110	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Septicemia (A40-A41)"	"GR113-010"	385	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10639	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1786	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Alzheimer disease (G30)"	"GR113-052"	2497	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10891	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2743	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	588	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2250	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	624	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	742	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	491	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Aug., 2022"	"2022/08"	"#COVID-19 (U07.1)"	"GR113-137"	1700	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Septicemia (A40-A41)"	"GR113-010"	458	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10554	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1725	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Alzheimer disease (G30)"	"GR113-052"	2549	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10609	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2733	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	620	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2176	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	652	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	765	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	440	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Sep., 2022"	"2022/09"	"#COVID-19 (U07.1)"	"GR113-137"	1153	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Septicemia (A40-A41)"	"GR113-010"	406	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10680	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1794	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Alzheimer disease (G30)"	"GR113-052"	2650	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	10764	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2851	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	626	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2274	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	626	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	723	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	419	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Oct., 2022"	"2022/10"	"#COVID-19 (U07.1)"	"GR113-137"	905	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Septicemia (A40-A41)"	"GR113-010"	458	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10475	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2026	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Alzheimer disease (G30)"	"GR113-052"	2816	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11728	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3088	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1052	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2577	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	764	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	781	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	495	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Nov., 2022"	"2022/11"	"#COVID-19 (U07.1)"	"GR113-137"	1384	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Septicemia (A40-A41)"	"GR113-010"	560	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	11207	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2245	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Alzheimer disease (G30)"	"GR113-052"	3274	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	13304	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3329	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1840	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	3215	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	851	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	853	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	555	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Dec., 2022"	"2022/12"	"#COVID-19 (U07.1)"	"GR113-137"	2426	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Septicemia (A40-A41)"	"GR113-010"	542	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10951	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2010	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Alzheimer disease (G30)"	"GR113-052"	2857	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12609	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3238	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	1264	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2858	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	850	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	853	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	367	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Jan., 2023 (provisional)"	"2023/01"	"#COVID-19 (U07.1)"	"GR113-137"	1688	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Septicemia (A40-A41)"	"GR113-010"	442	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	9858	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1901	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Alzheimer disease (G30)"	"GR113-052"	2521	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11249	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	2783	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	840	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2494	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	706	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	775	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	312	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Feb., 2023 (provisional)"	"2023/02"	"#COVID-19 (U07.1)"	"GR113-137"	947	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Septicemia (A40-A41)"	"GR113-010"	504	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	10622	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	2016	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Alzheimer disease (G30)"	"GR113-052"	2644	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	12286	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3031	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	812	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2678	Not Applicable	Not Applicable
	"Census Region 4: West"	"CENS-R4"	"Mar., 2023 (provisional)"	"2023/03"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	767	Not Applicable	Not Applicable
